ProductID,ChannelID,LocationID,Qty,StartDate,EndDate,Period,UOM
PEAR_ABATE,GREENACRES,NL-NH,237.92,2024-07-01,2024-07-07,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,329.84,2024-07-08,2024-07-14,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,363.43,2024-07-15,2024-07-21,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,354.05,2024-07-22,2024-07-28,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,447.81,2024-07-29,2024-08-04,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,493.05,2024-08-05,2024-08-11,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,500.17,2024-08-12,2024-08-18,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,540.97,2024-08-19,2024-08-25,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,590.56,2024-08-26,2024-09-01,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,613.82,2024-09-02,2024-09-08,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,487.04,2024-09-09,2024-09-15,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,610.34,2024-09-16,2024-09-22,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,481.12,2024-09-23,2024-09-29,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,492.74,2024-09-30,2024-10-06,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,565.84,2024-10-07,2024-10-13,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,597.23,2024-10-14,2024-10-20,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,567.35,2024-10-21,2024-10-27,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,558.15,2024-10-28,2024-11-03,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,485.16,2024-11-04,2024-11-10,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,426.2,2024-11-11,2024-11-17,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,332.53,2024-11-18,2024-11-24,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,409.47,2024-11-25,2024-12-01,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,334.33,2024-12-02,2024-12-08,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,458.71,2024-12-09,2024-12-15,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,370.96,2024-12-16,2024-12-22,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,377.46,2024-12-23,2024-12-29,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,407.74,2024-12-30,2025-01-05,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,365.28,2025-01-06,2025-01-12,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,385.77,2025-01-13,2025-01-19,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,327.36,2025-01-20,2025-01-26,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,370.92,2025-01-27,2025-02-02,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,385.32,2025-02-03,2025-02-09,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,289.35,2025-02-10,2025-02-16,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,344.57,2025-02-17,2025-02-23,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,352.01,2025-02-24,2025-03-02,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,415.66,2025-03-03,2025-03-09,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,319.43,2025-03-10,2025-03-16,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,345.33,2025-03-17,2025-03-23,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,364.0,2025-03-24,2025-03-30,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,354.99,2025-03-31,2025-04-06,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,320.74,2025-04-07,2025-04-13,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,343.47,2025-04-14,2025-04-20,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,252.2,2025-04-21,2025-04-27,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,370.51,2025-04-28,2025-05-04,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,298.38,2025-05-05,2025-05-11,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,331.37,2025-05-12,2025-05-18,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,294.15,2025-05-19,2025-05-25,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,275.3,2025-05-26,2025-06-01,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,292.45,2025-06-02,2025-06-08,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,314.83,2025-06-09,2025-06-15,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,331.77,2025-06-16,2025-06-22,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,311.33,2025-06-23,2025-06-29,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,339.14,2025-06-30,2025-07-06,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,364.76,2025-07-07,2025-07-13,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,378.85,2025-07-14,2025-07-20,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,361.01,2025-07-21,2025-07-27,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,387.15,2025-07-28,2025-08-03,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,497.96,2025-08-04,2025-08-10,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,461.41,2025-08-11,2025-08-17,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,525.15,2025-08-18,2025-08-24,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,550.43,2025-08-25,2025-08-31,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,647.23,2025-09-01,2025-09-07,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,496.31,2025-09-08,2025-09-14,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,466.59,2025-09-15,2025-09-21,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,616.03,2025-09-22,2025-09-28,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,517.78,2025-09-29,2025-10-05,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,592.01,2025-10-06,2025-10-12,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,550.68,2025-10-13,2025-10-19,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,517.13,2025-10-20,2025-10-26,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,499.99,2025-10-27,2025-11-02,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,452.8,2025-11-03,2025-11-09,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,403.54,2025-11-10,2025-11-16,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,382.0,2025-11-17,2025-11-23,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,455.25,2025-11-24,2025-11-30,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,382.88,2025-12-01,2025-12-07,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,425.4,2025-12-08,2025-12-14,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,430.22,2025-12-15,2025-12-21,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,443.43,2025-12-22,2025-12-28,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,350.33,2025-12-29,2026-01-04,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,338.3,2026-01-05,2026-01-11,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,358.72,2026-01-12,2026-01-18,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,415.32,2026-01-19,2026-01-25,Weekly,KG
PEAR_ABATE,GREENACRES,NL-NH,300.65,2026-01-26,2026-02-01,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,234.45,2023-01-30,2023-02-05,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,339.02,2023-02-06,2023-02-12,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,364.14,2023-02-13,2023-02-19,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,305.63,2023-02-20,2023-02-26,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,351.78,2023-02-27,2023-03-05,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,263.83,2023-03-06,2023-03-12,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,276.73,2023-03-13,2023-03-19,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,264.29,2023-03-20,2023-03-26,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,257.41,2023-03-27,2023-04-02,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,315.91,2023-04-03,2023-04-09,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,288.75,2023-04-10,2023-04-16,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,296.77,2023-04-17,2023-04-23,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,279.19,2023-04-24,2023-04-30,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,296.75,2023-05-01,2023-05-07,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,249.67,2023-05-08,2023-05-14,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,302.56,2023-05-15,2023-05-21,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,359.98,2023-05-22,2023-05-28,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,303.66,2023-05-29,2023-06-04,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,330.59,2023-06-05,2023-06-11,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,354.36,2023-06-12,2023-06-18,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,326.39,2023-06-19,2023-06-25,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,344.21,2023-06-26,2023-07-02,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,339.53,2023-07-03,2023-07-09,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,365.25,2023-07-10,2023-07-16,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,324.96,2023-07-17,2023-07-23,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,348.6,2023-07-24,2023-07-30,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,359.78,2023-07-31,2023-08-06,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,509.77,2023-08-07,2023-08-13,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,521.42,2023-08-14,2023-08-20,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,521.03,2023-08-21,2023-08-27,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,497.03,2023-08-28,2023-09-03,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,564.01,2023-09-04,2023-09-10,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,600.61,2023-09-11,2023-09-17,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,484.44,2023-09-18,2023-09-24,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,542.12,2023-09-25,2023-10-01,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,647.82,2023-10-02,2023-10-08,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,575.67,2023-10-09,2023-10-15,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,633.7,2023-10-16,2023-10-22,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,416.2,2023-10-23,2023-10-29,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,342.68,2023-10-30,2023-11-05,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,402.1,2023-11-06,2023-11-12,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,396.14,2023-11-13,2023-11-19,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,475.1,2023-11-20,2023-11-26,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,487.41,2023-11-27,2023-12-03,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,388.84,2023-12-04,2023-12-10,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,376.23,2023-12-11,2023-12-17,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,402.82,2023-12-18,2023-12-24,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,371.32,2023-12-25,2023-12-31,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,335.47,2024-01-01,2024-01-07,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,334.87,2024-01-08,2024-01-14,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,338.73,2024-01-15,2024-01-21,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,401.88,2024-01-22,2024-01-28,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,413.25,2024-01-29,2024-02-04,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,346.46,2024-02-05,2024-02-11,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,334.95,2024-02-12,2024-02-18,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,312.83,2024-02-19,2024-02-25,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,329.58,2024-02-26,2024-03-03,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,337.56,2024-03-04,2024-03-10,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,348.04,2024-03-11,2024-03-17,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,349.63,2024-03-18,2024-03-24,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,341.39,2024-03-25,2024-03-31,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,307.36,2024-04-01,2024-04-07,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,317.14,2024-04-08,2024-04-14,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,271.69,2024-04-15,2024-04-21,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,238.32,2024-04-22,2024-04-28,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,303.23,2024-04-29,2024-05-05,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,331.88,2024-05-06,2024-05-12,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,282.86,2024-05-13,2024-05-19,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,246.55,2024-05-20,2024-05-26,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,284.86,2024-05-27,2024-06-02,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,341.53,2024-06-03,2024-06-09,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,259.66,2024-06-10,2024-06-16,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,260.96,2024-06-17,2024-06-23,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,343.87,2024-06-24,2024-06-30,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,239.06,2024-07-01,2024-07-07,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,333.15,2024-07-08,2024-07-14,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,370.61,2024-07-15,2024-07-21,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,382.53,2024-07-22,2024-07-28,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,454.08,2024-07-29,2024-08-04,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,546.35,2024-08-05,2024-08-11,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,556.98,2024-08-12,2024-08-18,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,516.76,2024-08-19,2024-08-25,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,530.82,2024-08-26,2024-09-01,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,617.87,2024-09-02,2024-09-08,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,441.25,2024-09-09,2024-09-15,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,585.77,2024-09-16,2024-09-22,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,468.04,2024-09-23,2024-09-29,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,449.76,2024-09-30,2024-10-06,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,481.71,2024-10-07,2024-10-13,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,566.01,2024-10-14,2024-10-20,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,622.14,2024-10-21,2024-10-27,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,499.57,2024-10-28,2024-11-03,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,451.34,2024-11-04,2024-11-10,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,484.93,2024-11-11,2024-11-17,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,320.61,2024-11-18,2024-11-24,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,363.68,2024-11-25,2024-12-01,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,369.65,2024-12-02,2024-12-08,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,374.31,2024-12-09,2024-12-15,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,361.86,2024-12-16,2024-12-22,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,418.84,2024-12-23,2024-12-29,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,336.77,2024-12-30,2025-01-05,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,346.17,2025-01-06,2025-01-12,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,436.17,2025-01-13,2025-01-19,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,354.88,2025-01-20,2025-01-26,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,327.01,2025-01-27,2025-02-02,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,383.79,2025-02-03,2025-02-09,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,354.1,2025-02-10,2025-02-16,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,382.3,2025-02-17,2025-02-23,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,386.11,2025-02-24,2025-03-02,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,444.75,2025-03-03,2025-03-09,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,359.91,2025-03-10,2025-03-16,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,364.25,2025-03-17,2025-03-23,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,342.64,2025-03-24,2025-03-30,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,353.88,2025-03-31,2025-04-06,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,343.14,2025-04-07,2025-04-13,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,331.32,2025-04-14,2025-04-20,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,335.95,2025-04-21,2025-04-27,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,322.16,2025-04-28,2025-05-04,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,335.25,2025-05-05,2025-05-11,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,331.4,2025-05-12,2025-05-18,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,330.0,2025-05-19,2025-05-25,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,296.9,2025-05-26,2025-06-01,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,273.15,2025-06-02,2025-06-08,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,363.78,2025-06-09,2025-06-15,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,368.63,2025-06-16,2025-06-22,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,362.46,2025-06-23,2025-06-29,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,346.91,2025-06-30,2025-07-06,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,377.82,2025-07-07,2025-07-13,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,368.92,2025-07-14,2025-07-20,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,329.01,2025-07-21,2025-07-27,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,396.63,2025-07-28,2025-08-03,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,555.85,2025-08-04,2025-08-10,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,547.4,2025-08-11,2025-08-17,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,581.33,2025-08-18,2025-08-24,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,585.29,2025-08-25,2025-08-31,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,544.5,2025-09-01,2025-09-07,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,472.03,2025-09-08,2025-09-14,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,588.44,2025-09-15,2025-09-21,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,611.78,2025-09-22,2025-09-28,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,534.37,2025-09-29,2025-10-05,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,608.23,2025-10-06,2025-10-12,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,617.97,2025-10-13,2025-10-19,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,506.46,2025-10-20,2025-10-26,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,487.3,2025-10-27,2025-11-02,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,512.98,2025-11-03,2025-11-09,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,432.12,2025-11-10,2025-11-16,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,397.09,2025-11-17,2025-11-23,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,369.73,2025-11-24,2025-11-30,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,385.36,2025-12-01,2025-12-07,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,443.67,2025-12-08,2025-12-14,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,451.81,2025-12-15,2025-12-21,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,423.14,2025-12-22,2025-12-28,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,338.03,2025-12-29,2026-01-04,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,309.33,2026-01-05,2026-01-11,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,392.79,2026-01-12,2026-01-18,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,380.47,2026-01-19,2026-01-25,Weekly,KG
PEAR_ABATE,GREENACRES,NL-ZH,346.33,2026-01-26,2026-02-01,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,149.96,2023-01-30,2023-02-05,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,285.69,2023-02-06,2023-02-12,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,278.0,2023-02-13,2023-02-19,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,209.09,2023-02-20,2023-02-26,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,247.76,2023-02-27,2023-03-05,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,223.36,2023-03-06,2023-03-12,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,255.3,2023-03-13,2023-03-19,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,170.31,2023-03-20,2023-03-26,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,195.84,2023-03-27,2023-04-02,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,217.87,2023-04-03,2023-04-09,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,206.69,2023-04-10,2023-04-16,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,213.52,2023-04-17,2023-04-23,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,202.13,2023-04-24,2023-04-30,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,204.54,2023-05-01,2023-05-07,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,166.67,2023-05-08,2023-05-14,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,226.42,2023-05-15,2023-05-21,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,252.97,2023-05-22,2023-05-28,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,208.22,2023-05-29,2023-06-04,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,239.37,2023-06-05,2023-06-11,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,211.7,2023-06-12,2023-06-18,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,246.84,2023-06-19,2023-06-25,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,245.56,2023-06-26,2023-07-02,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,256.28,2023-07-03,2023-07-09,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,260.29,2023-07-10,2023-07-16,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,244.7,2023-07-17,2023-07-23,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,200.65,2023-07-24,2023-07-30,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,259.11,2023-07-31,2023-08-06,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,354.8,2023-08-07,2023-08-13,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,370.41,2023-08-14,2023-08-20,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,388.86,2023-08-21,2023-08-27,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,392.53,2023-08-28,2023-09-03,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,436.84,2023-09-04,2023-09-10,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,471.84,2023-09-11,2023-09-17,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,424.14,2023-09-18,2023-09-24,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,515.54,2023-09-25,2023-10-01,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,532.81,2023-10-02,2023-10-08,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,345.3,2023-10-09,2023-10-15,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,440.29,2023-10-16,2023-10-22,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,375.32,2023-10-23,2023-10-29,Weekly,KG
PEAR_ABATE,HELLOFRESH,NL-GE,338.59,2023-10-30,2023-11-05,Weekly,KG
