LocationID,Date,TavgC,TminC,TmaxC,PrecipMM,WindMaxMS,SunHours
NL-GE,2024-08-19,17.6,12.5,22.5,0.0,10.1,12.971616666666666
NL-GE,2024-08-20,19.1,15.1,24.5,10.6,18.5,11.0
NL-GE,2024-08-21,16.4,13.7,18.7,0.2,25.3,13.198927777777778
NL-GE,2024-08-22,17.9,13.2,22.5,0.2,27.9,11.705916666666667
NL-GE,2024-08-23,19.7,16.8,21.8,2.7,39.5,8.552077777777777
NL-GE,2024-08-24,21.0,16.6,27.3,9.3,31.0,12.239094444444444
NL-GE,2024-08-25,16.4,13.5,19.2,1.6,26.8,13.0
NL-GE,2024-08-26,16.6,13.1,20.3,0.3,20.5,13.0
NL-GE,2024-08-27,17.9,12.0,24.0,0.0,11.6,13.0
NL-GE,2024-08-28,20.5,13.7,27.7,0.0,14.1,13.0
NL-GE,2024-08-29,21.2,16.8,25.9,0.0,17.3,13.0
NL-GE,2024-08-30,18.0,15.4,21.4,9.9,18.7,9.423744444444445
NL-GE,2024-08-31,18.4,14.5,24.3,1.0,23.6,13.0
NL-GE,2024-09-01,21.6,16.0,28.1,0.0,18.9,13.0
NL-GE,2024-09-02,22.3,17.9,28.5,1.6,10.8,12.346819444444446
NL-GE,2024-09-03,20.5,17.4,24.6,3.2,14.2,8.754869444444443
NL-GE,2024-09-04,18.2,16.1,19.9,8.4,7.9,2.959322222222222
NL-GE,2024-09-05,21.3,15.4,27.6,0.0,25.7,10.0
NL-GE,2024-09-06,21.5,18.6,25.7,8.9,21.9,10.990680555555555
NL-GE,2024-09-07,20.6,17.2,25.9,0.0,14.6,9.349394444444444
NL-GE,2024-09-08,19.5,15.8,21.7,0.1,19.9,12.17623611111111
NL-GE,2024-09-09,16.3,13.6,20.5,1.6,21.7,5.552919444444444
NL-GE,2024-09-10,14.5,11.9,16.9,7.3,33.9,4.372988888888889
NL-GE,2024-09-11,11.8,8.6,14.4,16.4,26.3,12.109072222222224
NL-GE,2024-09-12,10.3,7.6,14.8,4.0,12.1,11.140736111111112
NL-GE,2024-09-13,11.5,7.8,16.2,0.4,20.9,12.577311111111111
NL-GE,2024-09-14,11.8,7.0,16.2,0.0,12.8,10.466583333333332
NL-GE,2024-09-15,13.1,8.3,18.1,0.0,10.9,7.478872222222222
NL-GE,2024-09-16,14.9,10.4,19.3,0.6,19.3,8.598788888888889
NL-GE,2024-09-17,16.2,12.8,20.4,0.0,25.5,11.288833333333335
NL-GE,2024-09-18,16.7,12.7,21.2,0.0,20.1,11.506577777777778
NL-GE,2024-09-19,17.6,14.4,22.4,0.0,19.8,11.436327777777777
NL-GE,2024-09-20,17.4,13.4,21.9,0.0,18.9,11.469683333333334
NL-GE,2024-09-21,17.3,12.5,23.1,0.0,13.7,11.29611388888889
NL-GE,2024-09-22,17.3,12.0,23.3,0.0,7.8,10.92961388888889
NL-GE,2024-09-23,17.0,14.2,20.4,0.9,17.9,10.18236388888889
NL-GE,2024-09-24,14.7,11.7,18.7,0.9,18.0,9.0
NL-GE,2024-09-25,14.4,13.2,17.1,3.3,22.6,2.8880555555555554
NL-GE,2024-09-26,15.5,13.8,18.4,14.2,30.4,8.218727777777778
NL-GE,2024-09-27,12.6,11.4,14.4,11.3,40.4,4.479547222222222
NL-GE,2024-09-28,10.5,8.3,13.2,1.1,19.0,11.0
NL-GE,2024-09-29,10.2,6.2,14.3,0.0,15.5,8.0
NL-GE,2024-09-30,11.6,8.3,14.8,7.2,24.5,5.0
NL-GE,2024-10-01,12.9,11.9,14.2,6.1,23.8,0.0
NL-GE,2024-10-02,11.2,9.7,12.5,0.7,19.1,0.0
NL-GE,2024-10-03,10.0,6.7,13.9,0.0,22.1,11.0
NL-GE,2024-10-04,9.4,5.0,14.4,0.0,11.9,11.0
NL-GE,2024-10-05,9.1,4.0,14.5,0.0,13.7,10.970075
NL-GE,2024-10-06,10.3,6.4,14.9,0.0,21.7,10.931658333333333
NL-GE,2024-10-07,14.7,12.5,18.0,1.3,23.0,9.863669444444444
NL-GE,2024-10-08,15.6,13.4,17.7,11.2,21.2,5.466216666666667
NL-GE,2024-10-09,13.8,12.6,15.6,13.4,23.6,3.662916666666667
NL-GE,2024-10-10,12.1,9.1,13.7,8.6,23.5,9.670291666666667
NL-GE,2024-10-11,9.2,5.7,12.0,0.3,12.8,10.37513888888889
NL-GE,2024-10-12,8.6,5.3,11.8,0.0,20.5,2.3478416666666666
NL-GE,2024-10-13,9.9,7.4,12.5,3.0,25.9,8.632675
NL-GE,2024-10-14,8.0,5.1,10.9,1.1,12.2,3.3199555555555555
NL-GE,2024-10-15,9.0,4.7,14.2,0.0,18.9,9.607633333333334
NL-GE,2024-10-16,14.8,10.2,20.4,0.4,21.3,8.0
NL-GE,2024-10-17,16.1,13.6,19.2,0.7,21.6,2.4138305555555557
NL-GE,2024-10-18,15.9,12.8,19.6,4.9,9.7,6.431513888888889
NL-GE,2024-10-19,14.3,13.5,16.1,2.4,19.1,1.6883361111111113
NL-GE,2024-10-20,15.0,12.0,17.5,0.1,30.7,5.146558333333333
NL-GE,2024-10-21,14.5,12.7,17.4,8.0,26.4,0.0
NL-GE,2024-10-22,11.8,9.2,14.8,4.5,20.8,9.439797222222222
NL-GE,2024-10-23,10.9,8.3,15.3,0.1,10.5,9.345836111111112
NL-GE,2024-10-24,10.3,6.6,14.0,0.0,13.9,9.474633333333333
NL-GE,2024-10-25,13.2,10.1,18.3,1.8,16.1,9.268197222222224
NL-GE,2024-10-26,13.5,10.0,18.8,0.0,12.0,9.0
NL-GE,2024-10-27,12.7,8.4,16.0,0.0,12.4,8.0
NL-GE,2024-10-28,11.4,8.3,13.9,1.3,23.3,3.3979805555555553
NL-GE,2024-10-29,12.8,12.3,13.8,1.4,19.1,0.0
NL-GE,2024-10-30,12.8,11.3,15.0,0.8,9.7,0.43966388888888885
NL-GE,2024-10-31,10.9,9.0,14.7,0.0,10.0,4.529411111111111
NL-GE,2024-11-01,9.5,7.6,11.7,0.1,16.7,0.0
NL-GE,2024-11-02,10.8,7.7,12.4,0.0,13.8,3.246711111111111
NL-GE,2024-11-03,6.6,2.5,12.1,0.0,9.3,8.957427777777779
NL-GE,2024-11-04,6.7,3.6,11.0,0.0,13.1,8.927611111111112
NL-GE,2024-11-05,6.6,4.2,10.8,0.0,11.3,8.898438888888888
NL-GE,2024-11-06,7.0,4.3,9.6,0.0,7.8,0.0
NL-GE,2024-11-07,6.2,5.5,7.1,0.0,12.3,0.0
NL-GE,2024-11-08,4.5,3.5,5.9,0.0,13.6,0.48290833333333333
NL-GE,2024-11-09,6.9,4.8,8.5,0.0,9.2,0.0
NL-GE,2024-11-10,8.2,5.0,11.3,0.1,8.1,7.3400694444444445
NL-GE,2024-11-11,9.0,6.8,11.5,2.4,28.3,7.704297222222222
NL-GE,2024-11-12,8.0,5.2,9.6,1.4,26.8,3.844308333333333
NL-GE,2024-11-13,7.7,4.6,11.1,0.0,10.6,0.042963888888888885
NL-GE,2024-11-14,9.8,9.0,11.3,0.1,13.8,3.0395250000000003
NL-GE,2024-11-15,8.5,7.1,10.5,0.3,12.1,3.1572722222222223
NL-GE,2024-11-16,8.0,7.2,9.1,0.1,19.0,1.0580722222222223
NL-GE,2024-11-17,7.0,4.0,8.6,8.9,23.1,6.147388888888888
NL-GE,2024-11-18,4.4,2.2,7.4,1.9,17.0,6.787219444444445
NL-GE,2024-11-19,3.6,1.6,6.5,16.7,17.2,0.0
NL-GE,2024-11-20,1.8,-1.0,4.0,1.0,21.4,0.036955555555555554
NL-GE,2024-11-21,1.0,-0.8,3.6,1.0,18.8,7.774486111111112
NL-GE,2024-11-22,1.4,-0.9,4.1,6.6,25.7,4.5832194444444445
NL-GE,2024-11-23,3.2,0.6,7.1,6.2,28.7,0.0
NL-GE,2024-11-24,13.4,8.4,16.9,3.8,31.8,5.511041666666666
NL-GE,2024-11-25,13.2,8.4,16.3,5.7,31.4,0.0
NL-GE,2024-11-26,7.4,5.3,9.8,0.5,21.5,6.237247222222222
NL-GE,2024-11-27,7.2,4.0,11.1,8.1,36.3,0.0
NL-GE,2024-11-28,6.8,4.2,9.4,0.0,25.9,7.1029583333333335
NL-GE,2024-11-29,2.8,-0.2,6.1,0.0,13.7,4.026022222222222
NL-GE,2024-11-30,2.8,0.3,5.5,0.0,13.9,7.262680555555556
NL-GE,2024-12-01,4.6,0.7,7.6,0.0,18.4,7.27596388888889
NL-GE,2024-12-02,8.7,6.3,10.8,3.6,20.9,3.9570777777777777
NL-GE,2024-12-03,5.8,2.8,7.2,1.8,20.8,6.022824999999999
NL-GE,2024-12-04,3.8,1.9,5.7,0.3,11.3,1.2775888888888889
NL-GE,2024-12-05,5.4,3.0,9.1,5.3,26.0,0.0
NL-GE,2024-12-06,8.1,4.7,9.9,19.0,35.2,2.8241722222222223
NL-GE,2024-12-07,7.1,3.7,10.3,5.9,27.3,5.842311111111111
NL-GE,2024-12-08,5.9,4.2,7.4,0.5,19.3,4.184486111111111
NL-GE,2024-12-09,5.4,4.6,6.0,1.0,25.3,0.0
NL-GE,2024-12-10,5.0,4.5,5.5,0.0,21.0,0.0
NL-GE,2024-12-11,3.7,2.1,4.4,0.0,12.1,0.0
NL-GE,2024-12-12,3.3,2.8,4.8,0.4,6.6,0.0
NL-GE,2024-12-13,1.9,0.5,3.1,0.0,10.3,4.177136111111111
NL-GE,2024-12-14,2.8,0.8,4.9,0.8,17.7,0.0
NL-GE,2024-12-15,6.1,3.0,9.7,0.0,23.4,0.0
NL-GE,2024-12-16,9.7,8.5,10.4,0.0,24.0,0.0
NL-GE,2024-12-17,7.7,6.2,8.9,0.0,19.4,0.0
NL-GE,2024-12-18,9.9,6.3,12.7,0.2,30.5,0.0
NL-GE,2024-12-19,8.2,3.4,12.3,12.9,33.7,0.0
NL-GE,2024-12-20,4.8,3.3,6.3,0.0,21.5,6.406386111111112
NL-GE,2024-12-21,7.2,6.4,9.0,4.7,27.8,0.0
NL-GE,2024-12-22,4.7,2.4,8.8,6.2,24.8,6.236375
NL-GE,2024-12-23,5.1,1.5,7.9,2.9,23.0,7.0
NL-GE,2024-12-24,4.1,2.5,6.3,1.9,15.9,0.0
NL-GE,2024-12-25,7.8,6.6,8.9,0.0,9.8,0.0
NL-GE,2024-12-26,6.6,3.1,8.4,0.0,7.8,0.0
NL-GE,2024-12-27,2.4,-0.1,4.9,0.0,8.2,5.075783333333333
NL-GE,2024-12-28,-0.1,-0.7,1.1,0.0,8.5,0.0
NL-GE,2024-12-29,2.2,0.6,3.8,0.0,16.6,0.0
NL-GE,2024-12-30,5.1,3.8,6.9,0.0,20.2,0.0
NL-GE,2024-12-31,3.4,1.3,5.8,0.0,28.2,0.0
NL-GE,2025-01-01,6.8,3.2,7.9,10.0,33.9,0.0
NL-GE,2025-01-02,3.3,1.1,5.3,3.9,23.7,7.023536111111111
NL-GE,2025-01-03,1.4,0.3,3.8,1.0,23.8,4.899922222222223
NL-GE,2025-01-04,0.6,-0.7,2.7,0.4,13.2,0.0
NL-GE,2025-01-05,4.1,0.0,10.8,20.9,28.1,0.0
NL-GE,2025-01-06,9.3,5.0,11.8,3.9,38.2,0.0
NL-GE,2025-01-07,3.3,1.6,4.7,0.9,25.5,5.195180555555556
NL-GE,2025-01-08,2.2,0.5,4.1,0.9,20.0,4.392716666666667
NL-GE,2025-01-09,1.3,0.4,3.9,10.7,16.9,3.351672222222222
NL-GE,2025-01-10,1.6,-0.2,4.2,1.1,20.1,7.0
NL-GE,2025-01-11,0.6,-2.4,3.8,0.0,12.1,7.0
NL-GE,2025-01-12,2.5,0.3,5.6,0.0,11.6,1.8400999999999998
NL-GE,2025-01-13,0.3,-2.6,2.8,0.0,10.8,5.8697027777777775
NL-GE,2025-01-14,0.9,-3.1,5.2,0.0,15.2,3.2256583333333335
NL-GE,2025-01-15,6.0,4.7,7.4,0.0,10.3,0.0
NL-GE,2025-01-16,3.9,1.2,5.7,0.0,9.6,0.07204166666666667
NL-GE,2025-01-17,-0.2,-1.0,1.8,0.0,7.5,0.43896111111111114
NL-GE,2025-01-18,-0.8,-1.9,1.2,0.0,9.3,4.751169444444444
NL-GE,2025-01-19,-0.9,-2.6,2.0,0.0,7.0,7.914766666666667
NL-GE,2025-01-20,-1.2,-2.1,0.3,0.0,9.8,0.0
NL-GE,2025-01-21,-0.4,-1.9,2.2,0.0,10.6,2.4741388888888887
NL-GE,2025-01-22,1.4,-1.2,4.1,5.0,12.8,1.0191805555555555
NL-GE,2025-01-23,4.2,1.1,6.2,4.7,25.6,4.799677777777778
NL-GE,2025-01-24,6.8,4.8,8.5,4.6,29.6,0.0
NL-GE,2025-01-25,6.1,3.2,8.4,8.3,14.8,3.0
NL-GE,2025-01-26,3.4,1.7,4.8,2.5,25.4,3.7873083333333333
NL-GE,2025-01-27,8.7,6.2,11.0,5.7,30.1,8.114738888888889
NL-GE,2025-01-28,7.5,6.3,9.0,0.6,27.7,2.9363722222222224
NL-GE,2025-01-29,6.9,5.0,8.7,4.6,28.1,5.281991666666666
NL-GE,2025-01-30,4.9,1.9,6.0,7.8,12.2,0.0
NL-GE,2025-01-31,2.2,-0.3,6.4,0.0,11.4,8.179997222222223
NL-GE,2025-02-01,1.0,-1.6,5.6,0.0,10.0,8.526397222222222
NL-GE,2025-02-02,-0.3,-2.8,3.7,0.0,10.2,8.662777777777778
NL-GE,2025-02-03,0.3,-2.8,5.7,0.0,10.4,8.742366666666667
NL-GE,2025-02-04,1.8,0.1,4.3,0.0,16.2,1.5945555555555555
NL-GE,2025-02-05,3.7,0.0,7.3,0.1,15.3,5.387241666666666
NL-GE,2025-02-06,3.2,1.1,6.4,0.1,17.0,2.7551916666666667
NL-GE,2025-02-07,2.8,0.8,4.6,0.0,32.8,2.9029583333333333
NL-GE,2025-02-08,3.7,1.9,7.3,0.0,19.4,1.6501027777777777
NL-GE,2025-02-09,2.8,-0.1,5.6,0.0,16.5,6.460213888888889
NL-GE,2025-02-10,1.1,-1.1,2.5,1.5,22.3,3.6060944444444445
NL-GE,2025-02-11,3.0,1.0,4.1,11.0,24.6,0.0
NL-GE,2025-02-12,3.3,1.8,5.2,3.2,8.3,1.7380583333333335
NL-GE,2025-02-13,0.4,-1.6,1.8,0.1,14.1,6.4215888888888895
NL-GE,2025-02-14,0.5,-1.5,3.4,0.0,8.5,3.8617472222222227
NL-GE,2025-02-15,0.7,-0.9,2.9,0.2,9.3,2.8368666666666664
NL-GE,2025-02-16,0.3,-2.8,3.3,0.0,20.5,9.061044444444445
NL-GE,2025-02-17,-1.7,-4.4,2.8,0.0,12.4,9.808533333333333
NL-GE,2025-02-18,-1.6,-4.8,2.8,0.0,18.0,9.0
NL-GE,2025-02-19,0.6,-2.3,5.2,0.0,16.5,9.233216666666667
NL-GE,2025-02-20,5.6,0.1,10.7,0.5,16.1,2.2807388888888886
NL-GE,2025-02-21,12.0,8.3,17.2,0.0,18.8,8.804994444444445
NL-GE,2025-02-22,10.4,8.7,12.3,3.8,18.4,1.297322222222222
NL-GE,2025-02-23,9.4,6.3,14.0,0.0,20.2,8.335641666666668
NL-GE,2025-02-24,10.8,9.3,11.9,1.7,22.3,0.0
NL-GE,2025-02-25,7.9,5.1,11.4,3.1,15.8,4.625952777777778
NL-GE,2025-02-26,7.3,4.8,10.2,7.2,20.3,8.0
NL-GE,2025-02-27,5.0,2.5,7.8,9.5,23.8,7.577044444444445
NL-GE,2025-02-28,4.1,2.0,7.1,0.5,15.9,6.0
NL-GE,2025-03-01,3.5,0.9,6.0,0.0,10.7,2.235513888888889
NL-GE,2025-03-02,2.1,-1.4,7.9,0.0,8.1,8.047391666666666
NL-GE,2025-03-03,2.7,-2.8,9.9,0.0,5.3,9.335572222222222
NL-GE,2025-03-04,3.9,-1.1,11.4,0.0,11.0,10.200275
NL-GE,2025-03-05,5.9,-0.1,14.2,0.0,13.6,10.69849722222222
NL-GE,2025-03-06,8.2,2.5,16.3,0.0,14.5,10.735569444444446
NL-GE,2025-03-07,10.3,5.1,17.1,0.0,14.1,10.77255
NL-GE,2025-03-08,10.2,4.2,18.5,0.0,13.3,10.809425000000001
NL-GE,2025-03-09,9.7,4.1,17.2,0.0,11.2,10.846558333333334
NL-GE,2025-03-10,8.8,3.2,16.2,0.0,13.4,10.97393611111111
NL-GE,2025-03-11,5.0,2.3,7.9,0.0,15.3,0.0
NL-GE,2025-03-12,4.0,0.9,8.0,0.6,13.0,10.944683333333334
NL-GE,2025-03-13,2.7,-1.3,7.3,1.3,12.8,9.383616666666665
NL-GE,2025-03-14,2.4,-1.4,6.3,0.9,14.3,10.847005555555556
NL-GE,2025-03-15,2.7,-0.4,6.8,0.1,20.0,9.533458333333332
NL-GE,2025-03-16,3.6,-1.4,8.4,0.0,15.9,11.0
NL-GE,2025-03-17,4.6,1.1,8.6,0.0,20.1,11.504833333333334
NL-GE,2025-03-18,3.7,-1.4,9.4,0.0,16.6,11.68020277777778
NL-GE,2025-03-19,7.0,0.1,15.3,0.0,10.8,11.682502777777778
NL-GE,2025-03-20,10.1,4.4,17.1,0.0,11.4,11.667722222222222
NL-GE,2025-03-21,12.2,5.5,20.7,0.0,21.7,11.75671388888889
NL-GE,2025-03-22,13.4,10.5,17.4,0.0,17.8,10.708791666666666
NL-GE,2025-03-23,11.6,8.3,16.2,2.7,13.3,9.864308333333334
NL-GE,2025-03-24,10.7,5.8,16.0,0.3,13.6,9.72496388888889
NL-GE,2025-03-25,8.1,3.9,13.1,0.4,15.4,9.762452777777778
NL-GE,2025-03-26,8.2,5.3,11.3,0.1,13.2,1.0788777777777778
NL-GE,2025-03-27,7.6,2.1,14.1,0.0,6.9,11.97903611111111
NL-GE,2025-03-28,8.4,3.8,12.7,1.5,14.7,10.83806111111111
NL-GE,2025-03-29,8.8,5.5,13.0,0.0,13.6,11.998211111111111
NL-GE,2025-03-30,9.2,5.5,12.1,0.8,28.7,7.607411111111111
NL-GE,2025-03-31,8.6,5.3,12.3,0.0,18.4,12.381413888888888
NL-GE,2025-04-01,7.6,2.3,13.2,0.0,22.3,12.570741666666667
NL-GE,2025-04-02,10.2,5.1,16.3,0.0,25.2,12.760477777777778
NL-GE,2025-04-03,13.0,8.3,18.8,0.0,17.9,12.805200000000001
NL-GE,2025-04-04,13.2,6.5,20.4,0.0,18.0,12.843455555555556
NL-GE,2025-04-05,10.0,5.3,15.0,0.0,18.9,12.881675
NL-GE,2025-04-06,7.1,3.3,11.0,0.0,18.8,12.919833333333333
NL-GE,2025-04-07,7.0,1.2,12.6,0.0,13.7,12.957891666666667
NL-GE,2025-04-08,8.4,2.0,15.0,0.0,13.9,12.995816666666668
NL-GE,2025-04-09,8.0,3.4,13.5,0.0,15.5,13.0
NL-GE,2025-04-10,9.5,6.4,13.7,0.0,12.8,12.143725000000002
NL-GE,2025-04-11,10.1,3.5,17.7,0.0,12.9,13.0
NL-GE,2025-04-12,13.9,6.7,21.3,0.0,18.5,13.01628611111111
NL-GE,2025-04-13,14.2,10.9,17.0,2.8,23.9,9.205300000000001
NL-GE,2025-04-14,12.3,8.8,16.6,0.2,17.5,11.528572222222222
NL-GE,2025-04-15,14.1,9.2,20.8,3.3,15.7,9.35859722222222
NL-GE,2025-04-16,10.8,9.7,12.1,3.8,13.2,1.4413472222222223
NL-GE,2025-04-17,9.3,8.4,10.9,4.7,14.2,0.0
NL-GE,2025-04-18,9.8,7.4,14.6,2.4,10.4,5.899441666666667
NL-GE,2025-04-19,9.6,4.8,14.5,0.0,14.0,13.029738888888888
NL-GE,2025-04-20,10.3,4.1,17.0,1.3,13.9,11.05626111111111
NL-GE,2025-04-21,12.0,8.8,15.6,5.9,11.2,8.528244444444445
NL-GE,2025-04-22,12.0,8.5,15.8,1.1,13.9,9.181911111111111
NL-GE,2025-04-23,11.9,9.1,16.0,1.8,10.8,6.742447222222222
NL-GE,2025-04-24,10.7,9.2,12.0,20.0,18.7,0.0
NL-GE,2025-04-25,10.5,6.7,15.3,0.0,15.9,13.528619444444445
NL-GE,2025-04-26,11.6,5.8,17.5,0.0,13.0,13.831308333333332
NL-GE,2025-04-27,13.2,7.7,19.0,0.0,11.2,14.136244444444445
NL-GE,2025-04-28,14.1,6.7,20.3,0.0,10.7,14.000719444444444
NL-GE,2025-04-29,15.2,8.8,21.6,0.0,13.1,14.390374999999999
NL-GE,2025-04-30,16.7,10.4,23.4,0.0,12.2,14.40451388888889
NL-GE,2025-05-01,18.7,11.6,25.8,0.0,10.3,14.485169444444445
NL-GE,2025-05-02,18.7,12.3,24.7,0.0,14.3,14.769252777777778
NL-GE,2025-05-03,13.3,8.7,19.1,0.0,19.2,13.879436111111112
NL-GE,2025-05-04,10.4,7.7,13.8,1.4,16.6,11.999880555555556
NL-GE,2025-05-05,9.3,4.2,14.1,0.2,19.0,13.686261111111111
NL-GE,2025-05-06,9.5,4.6,13.8,0.0,17.0,7.151827777777778
NL-GE,2025-05-07,11.3,5.5,16.8,0.1,20.3,13.640336111111111
NL-GE,2025-05-08,12.5,6.5,17.0,0.0,16.8,11.255577777777779
NL-GE,2025-05-09,13.0,6.2,18.7,0.0,17.7,14.948030555555556
NL-GE,2025-05-10,14.8,7.8,21.0,0.0,14.1,15.0
NL-GE,2025-05-11,17.2,10.1,23.3,0.0,16.7,15.0
NL-GE,2025-05-12,17.7,12.5,22.2,0.0,16.4,15.0
NL-GE,2025-05-13,16.5,10.4,21.7,0.0,16.6,15.0
NL-GE,2025-05-14,14.9,9.3,21.2,0.0,18.4,15.0
NL-GE,2025-05-15,13.8,9.3,18.5,0.0,18.3,13.26046388888889
NL-GE,2025-05-16,12.4,6.4,18.4,0.0,19.1,15.0
NL-GE,2025-05-17,13.4,7.8,18.7,0.0,15.9,14.657916666666667
NL-GE,2025-05-18,14.5,11.3,18.0,0.2,13.5,12.836361111111112
NL-GE,2025-05-19,14.9,7.6,20.9,0.0,14.9,14.515138888888888
NL-GE,2025-05-20,16.2,10.0,22.0,0.0,16.0,15.0
NL-GE,2025-05-21,13.2,8.2,18.1,0.1,20.0,13.754272222222221
NL-GE,2025-05-22,11.3,7.6,14.0,0.6,22.2,12.898372222222221
NL-GE,2025-05-23,10.1,6.6,13.4,2.1,23.2,15.0
NL-GE,2025-05-24,10.5,6.6,13.8,6.1,21.7,0.14856666666666668
NL-GE,2025-05-25,15.4,13.1,18.8,3.5,27.0,10.0
NL-GE,2025-05-26,14.5,11.8,17.5,1.1,23.3,14.862133333333333
NL-GE,2025-05-27,14.3,12.1,17.4,10.8,28.8,2.5691444444444445
NL-GE,2025-05-28,14.4,11.2,16.4,14.1,26.8,9.268280555555554
NL-GE,2025-05-29,13.6,8.5,18.4,0.8,25.6,1.8258444444444444
NL-GE,2025-05-30,17.9,13.9,22.1,0.3,19.9,13.698069444444446
NL-GE,2025-05-31,18.7,11.8,25.2,6.3,19.3,12.852205555555557
NL-GE,2025-06-01,17.4,14.8,20.2,0.3,22.1,10.203288888888888
NL-GE,2025-06-02,14.8,10.9,18.3,1.0,16.0,15.15326111111111
NL-GE,2025-06-03,16.6,10.0,22.7,0.0,23.4,14.00868611111111
NL-GE,2025-06-04,16.0,14.0,18.3,0.7,20.3,9.649841666666667
NL-GE,2025-06-05,14.5,11.4,17.6,6.8,22.8,7.747244444444445
NL-GE,2025-06-06,15.4,13.1,19.2,12.4,26.5,13.092836111111112
NL-GE,2025-06-07,13.6,11.6,16.0,11.3,22.7,9.040452777777778
NL-GE,2025-06-08,12.8,10.7,15.4,8.7,30.4,14.383180555555555
NL-GE,2025-06-09,14.0,10.2,17.7,3.4,15.3,14.703866666666666
NL-GE,2025-06-10,14.5,11.9,17.2,2.8,29.7,6.1257777777777775
NL-GE,2025-06-11,14.6,9.0,19.5,0.0,11.8,15.583338888888887
NL-GE,2025-06-12,18.4,11.4,25.6,0.0,20.2,15.577188888888887
NL-GE,2025-06-13,24.1,17.5,30.7,0.0,15.9,15.358833333333335
NL-GE,2025-06-14,24.2,20.8,30.1,2.9,17.2,11.509075
NL-GE,2025-06-15,18.7,15.8,22.3,0.0,17.3,12.480683333333333
NL-GE,2025-06-16,18.5,13.2,23.8,0.5,14.9,15.68878611111111
NL-GE,2025-06-17,19.2,11.9,25.2,0.0,12.5,13.312997222222222
NL-GE,2025-06-18,20.2,14.0,26.0,0.0,16.4,15.601402777777778
NL-GE,2025-06-19,19.1,13.5,24.0,0.0,12.2,15.811991666666666
NL-GE,2025-06-20,19.1,12.1,25.1,0.0,12.9,15.293738888888889
NL-GE,2025-06-21,22.2,14.3,28.2,0.0,12.0,15.966430555555556
NL-GE,2025-06-22,23.2,18.3,29.2,0.9,17.8,13.088980555555557
NL-GE,2025-06-23,18.4,15.7,20.1,1.8,27.5,10.488633333333334
NL-GE,2025-06-24,17.6,13.7,20.7,0.0,28.7,8.624630555555555
NL-GE,2025-06-25,21.4,16.6,25.7,0.3,18.1,14.144211111111112
NL-GE,2025-06-26,20.1,17.9,23.0,7.6,29.4,8.594405555555555
NL-GE,2025-06-27,18.4,15.3,21.6,3.9,19.4,8.366252777777778
NL-GE,2025-06-28,21.2,17.4,25.2,0.1,20.4,12.474086111111111
NL-GE,2025-06-29,22.5,17.8,27.8,0.0,15.0,15.717963888888889
NL-GE,2025-06-30,22.1,14.9,28.8,0.0,13.4,15.873041666666666
NL-GE,2025-07-01,26.2,18.0,33.4,0.0,12.7,15.591119444444445
NL-GE,2025-07-02,24.7,18.0,32.1,5.0,20.4,13.847672222222222
NL-GE,2025-07-03,18.5,14.4,22.6,0.2,16.5,15.599230555555556
NL-GE,2025-07-04,18.3,11.5,23.9,0.0,15.0,15.07496388888889
NL-GE,2025-07-05,18.7,15.4,22.1,0.9,25.0,7.480541666666667
NL-GE,2025-07-06,17.7,15.1,20.3,13.3,20.9,6.0242249999999995
NL-GE,2025-07-07,15.8,13.6,18.1,2.4,22.1,14.728866666666667
NL-GE,2025-07-08,15.1,12.0,19.5,0.4,20.1,10.030675
NL-GE,2025-07-09,17.4,12.8,22.4,0.3,12.4,14.611263888888889
NL-GE,2025-07-10,18.6,12.8,23.7,0.0,13.0,15.363541666666666
NL-GE,2025-07-11,19.1,14.2,23.4,0.1,13.1,13.238166666666666
NL-GE,2025-07-12,19.8,13.9,26.1,0.0,18.2,13.248530555555556
NL-GE,2025-07-13,20.0,15.9,23.8,4.6,8.8,13.703752777777778
NL-GE,2025-07-14,20.3,15.7,25.1,0.7,17.8,12.67865
NL-GE,2025-07-15,19.0,15.9,21.5,1.0,19.3,14.820044444444445
NL-GE,2025-07-16,16.6,13.9,19.2,7.2,22.9,10.050877777777778
NL-GE,2025-07-17,17.9,13.2,22.1,0.0,12.7,13.862344444444446
NL-GE,2025-07-18,19.7,13.7,25.4,0.0,11.8,14.91506388888889
NL-GE,2025-07-19,22.6,16.3,29.0,0.2,15.5,13.230197222222221
NL-GE,2025-07-20,21.1,17.9,27.1,3.9,15.7,8.030911111111111
NL-GE,2025-07-21,19.2,15.8,23.9,9.2,19.0,12.384047222222222
NL-GE,2025-07-22,17.9,14.5,22.3,3.8,20.1,10.07371388888889
NL-GE,2025-07-23,18.5,16.0,21.8,2.5,14.7,11.35563888888889
NL-GE,2025-07-24,19.2,14.9,23.8,0.7,9.9,14.724302777777778
NL-GE,2025-07-25,18.9,15.3,22.4,2.3,14.6,11.200788888888887
NL-GE,2025-07-26,19.1,13.9,24.3,1.3,12.4,12.731297222222222
NL-GE,2025-07-27,18.5,16.4,21.3,0.4,14.7,11.929758333333332
NL-GE,2025-07-28,16.9,13.6,20.6,2.5,19.4,14.35461111111111
NL-GE,2025-07-29,17.2,13.1,22.3,0.8,17.3,13.234097222222223
NL-GE,2025-07-30,17.0,13.1,20.8,0.8,19.7,13.664897222222221
